Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0051281~positive regulation of release of sequestered calcium ion into cytosol	6	0.7633587786259541	0.004179838900171917	SRI, F2RL3, CXCL9, CXCR3, CXCL11, CXCL10	683	27	16792	5.463478119407842	0.9999968311262265	0.17700245911858437	7.270833612831851
GOTERM_BP_DIRECT	GO:0050663~cytokine secretion	4	0.5089058524173028	0.004662799286326641	BTN3A1, LYN, AGT, S100A13	683	9	16792	10.926956238815684	0.9999992688208491	0.1927079724209576	8.07799316440212
GOTERM_BP_DIRECT	GO:0002486~antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-independent	3	0.38167938931297707	0.004808244082112618	HLA-A, HLA-C, HLA-B	683	3	16792	24.585651537335288	0.9999995299275327	0.19544692559593935	8.319768257205107
GOTERM_BP_DIRECT	GO:0030593~neutrophil chemotaxis	9	1.1450381679389312	0.005108732397773746	CCL13, PDE4B, EDN1, CCL8, CCL5, CXADR, CCL15, CCL7, CCL18	683	66	16792	3.352588846000266	0.9999998113329039	0.2036331402028564	8.817373537013196
GOTERM_BP_DIRECT	GO:0046597~negative regulation of viral entry into host cell	5	0.6361323155216284	0.005235002101099556	IFITM1, IFITM2, IFITM3, TRIM31, FCN1	683	18	16792	6.829347649259802	0.9999998714540641	0.20543161595657666	9.025712610079161
GOTERM_BP_DIRECT	GO:0042832~defense response to protozoan	5	0.6361323155216284	0.006420989663060212	SLC11A1, BATF2, TSPAN32, IL12A, CD40	683	19	16792	6.469908299298759	0.9999999965095585	0.24284637627757477	10.960714244078218
GOTERM_BP_DIRECT	GO:0035455~response to interferon-alpha	4	0.5089058524173028	0.006461609290072237	LAMP3, IFITM1, IFITM2, IFITM3	683	10	16792	9.834260614934115	0.9999999969153475	0.24119590571034355	11.026293764336526
GOTERM_BP_DIRECT	GO:0002548~monocyte chemotaxis	7	0.8905852417302799	0.006620134858015287	CCL13, TNFRSF11A, CCL8, CCL5, CCL15, CCL7, CCL18	683	42	16792	4.097608589555881	0.9999999980958018	0.24336767531662806	11.28179372137782
GOTERM_BP_DIRECT	GO:0030449~regulation of complement activation	6	0.7633587786259541	0.006675528842171982	C4A, C4B, C3, CFB, CFH, C2	683	30	16792	4.917130307467057	0.9999999983912067	0.2422235587922824	11.370910206318063
GOTERM_BP_DIRECT	GO:0071260~cellular response to mechanical stimulus	9	1.1450381679389312	0.00793491048568852	PTGER4, AGT, IRF1, FAS, CD40, TLR5, KCNJ2, TLR7, TLR8	683	71	16792	3.11649103994391	0.9999999999652524	0.2777938957888565	13.374306177896166
GOTERM_BP_DIRECT	GO:0006956~complement activation	10	1.2722646310432568	0.008706575903105928	C1QB, C4A, C4B, C3, CFB, FCN1, CFH, C1R, C1S, C2	683	87	16792	2.8259369583144003	0.9999999999966939	0.2970501248784978	14.580638772037979
GOTERM_BP_DIRECT	GO:0006915~apoptotic process	36	4.580152671755725	0.009263315444370687	TNFRSF21, GSDMA, LITAF, PML, CXCR3, PMAIP1, GRAMD4, PDCD1, DAB2, CASP4, CDCA7, TRIM69, CASP7, COMP, RALB, ZC3H12A, FAS, XAF1, CDK1, BCL2L14, NCF1, PIM1, BIRC5, MCM2, STAT1, BRCA1, BCL2L11, AIM2, TNFSF8, TNFSF10, IRF1, BUB1B, RIPK2, JAK2, GADD45B, DRAM1	683	567	16792	1.5609937484022403	0.9999999999993949	0.3093884409113665	15.441108571620477
GOTERM_BP_DIRECT	GO:0042506~tyrosine phosphorylation of Stat5 protein	3	0.38167938931297707	0.009357730269099416	OSM, JAK2, IL15	683	4	16792	18.439238653001464	0.9999999999995465	0.3086518798517359	15.586217176608397
GOTERM_BP_DIRECT	GO:0070232~regulation of T cell apoptotic process	3	0.38167938931297707	0.009357730269099416	GIMAP8, CD274, JAK3	683	4	16792	18.439238653001464	0.9999999999995465	0.3086518798517359	15.586217176608397
GOTERM_BP_DIRECT	GO:0070671~response to interleukin-12	3	0.38167938931297707	0.009357730269099416	TICAM2, RIPK2, JAK2	683	4	16792	18.439238653001464	0.9999999999995465	0.3086518798517359	15.586217176608397
GOTERM_BP_DIRECT	GO:2000110~negative regulation of macrophage apoptotic process	3	0.38167938931297707	0.009357730269099416	NOD2, IRF7, CCL5	683	4	16792	18.439238653001464	0.9999999999995465	0.3086518798517359	15.586217176608397
GOTERM_BP_DIRECT	GO:0002230~positive regulation of defense response to virus by host	5	0.6361323155216284	0.01100603382584207	IL12RB1, PML, ZC3H12A, APOBEC3G, AIM2	683	22	16792	5.587648076667111	0.999999999999997	0.34878736692168655	18.081954183958338
GOTERM_BP_DIRECT	GO:0050718~positive regulation of interleukin-1 beta secretion	5	0.6361323155216284	0.01100603382584207	P2RX7, NOD2, GSDMD, NLRP12, AIM2	683	22	16792	5.587648076667111	0.999999999999997	0.34878736692168655	18.081954183958338
GOTERM_BP_DIRECT	GO:0086004~regulation of cardiac muscle cell contraction	4	0.5089058524173028	0.01114943836814399	SRI, ANK2, PDE4B, KCNJ2	683	12	16792	8.195217179111761	0.9999999999999981	0.34886525218292974	18.29575882109915
GOTERM_BP_DIRECT	GO:0030212~hyaluronan metabolic process	4	0.5089058524173028	0.01114943836814399	MKI67, PIM1, IL15, HGF	683	12	16792	8.195217179111761	0.9999999999999981	0.34886525218292974	18.29575882109915
GOTERM_BP_DIRECT	GO:0001932~regulation of protein phosphorylation	6	0.7633587786259541	0.011412282020270403	LYN, SOCS1, PML, TLR7, TLR8, STAT2	683	34	16792	4.33864438894152	0.9999999999999991	0.35190709153096555	18.68626990252532
GOTERM_BP_DIRECT	GO:0010212~response to ionizing radiation	7	0.8905852417302799	0.013908191780816514	VCAM1, ICAM1, XRCC2, TICRR, DMC1, RAD54L, BRCA1	683	49	16792	3.512235933905041	1.0	0.40708896748889767	22.30765938351026
GOTERM_BP_DIRECT	GO:0006312~mitotic recombination	4	0.5089058524173028	0.014062922678026932	XRCC2, RAD54B, DMC1, TOP2A	683	13	16792	7.5648158576416265	1.0	0.4067394456648218	22.52707227988544
GOTERM_BP_DIRECT	GO:0045730~respiratory burst	4	0.5089058524173028	0.014062922678026932	SLC11A1, NCF1, NCF1C, NCF1B	683	13	16792	7.5648158576416265	1.0	0.4067394456648218	22.52707227988544
GOTERM_BP_DIRECT	GO:0043123~positive regulation of I-kappaB kinase/NF-kappaB signaling	14	1.7811704834605597	0.014270856764807344	SECTM1, SLC20A1, LITAF, CD40, TRIM22, S100A13, APOL3, NOD2, TNFSF10, TICAM2, TGM2, UBD, RIPK2, CLEC6A	683	161	16792	2.1378827423769815	1.0	0.40756440587477527	22.821007237666933
GOTERM_BP_DIRECT	GO:0050728~negative regulation of inflammatory response	9	1.1450381679389312	0.01469682229256192	TNFAIP6, PTGER4, MEFV, NLRP12, GHRL, HGF, ACOD1, KLF4, IL22RA2	683	79	16792	2.800897010582501	1.0	0.4130618311856401	23.419864853015238
GOTERM_BP_DIRECT	GO:0031145~anaphase-promoting complex-dependent catabolic process	9	1.1450381679389312	0.01469682229256192	PSMB10, CDK1, MAD2L1, PSME1, PSME2, BUB1B, AURKB, PSMB8, PSMB9	683	79	16792	2.800897010582501	1.0	0.4130618311856401	23.419864853015238
GOTERM_BP_DIRECT	GO:0007126~meiotic nuclear division	5	0.6361323155216284	0.014997829690946918	XRCC2, MKI67, HORMAD1, DMC1, RAD54L	683	24	16792	5.122010736944851	1.0	0.41575433291007335	23.840396547759813
GOTERM_BP_DIRECT	GO:0042270~protection from natural killer cell mediated cytotoxicity	3	0.38167938931297707	0.015178008523573629	HLA-A, HLA-B, HLA-E	683	5	16792	14.751390922401171	1.0	0.41586024080760964	24.09107638626008
GOTERM_BP_DIRECT	GO:0071466~cellular response to xenobiotic stimulus	3	0.38167938931297707	0.015178008523573629	E2F1, APOBEC3A, MCM7	683	5	16792	14.751390922401171	1.0	0.41586024080760964	24.09107638626008
GOTERM_BP_DIRECT	GO:2001199~negative regulation of dendritic cell differentiation	3	0.38167938931297707	0.015178008523573629	TMEM176B, HLA-G, TMEM176A	683	5	16792	14.751390922401171	1.0	0.41586024080760964	24.09107638626008
GOTERM_BP_DIRECT	GO:0002381~immunoglobulin production involved in immunoglobulin mediated immune response	3	0.38167938931297707	0.015178008523573629	HLA-DQB1, HLA-DRB1, HLA-DRB5	683	5	16792	14.751390922401171	1.0	0.41586024080760964	24.09107638626008
GOTERM_BP_DIRECT	GO:0019060~intracellular transport of viral protein in host cell	3	0.38167938931297707	0.015178008523573629	TAP2, TAP1, DYNLT1	683	5	16792	14.751390922401171	1.0	0.41586024080760964	24.09107638626008
GOTERM_BP_DIRECT	GO:0036016~cellular response to interleukin-3	3	0.38167938931297707	0.015178008523573629	MT2A, CSF2RB, IL3RA	683	5	16792	14.751390922401171	1.0	0.41586024080760964	24.09107638626008
GOTERM_BP_DIRECT	GO:0006281~DNA repair	18	2.2900763358778624	0.01565651077817981	EXO1, BACH1, RECQL4, CLSPN, CDK1, XRCC2, TICRR, POLB, RAD54L, EEPD1, BRCA1, UHRF1, POLE2, FBXO6, DMC1, CHAF1B, UBE2T, FEN1	683	235	16792	1.883156287966107	1.0	0.4220815192655307	24.75303103908847
GOTERM_BP_DIRECT	GO:0008217~regulation of blood pressure	8	1.0178117048346056	0.015999230918338006	P2RX4, AGT, EDN1, NPR1, DLL1, ERAP2, LRP5, GCH1	683	65	16792	3.0259263430566508	1.0	0.4253844541358621	25.223791152596686
GOTERM_BP_DIRECT	GO:0042130~negative regulation of T cell proliferation	6	0.7633587786259541	0.01618830239605827	TNFRSF21, HLA-DRB1, CTLA4, HLA-DRB5, IDO1, HLA-G	683	37	16792	3.9868624114597764	1.0	0.4255578331656408	25.48230755027546
GOTERM_BP_DIRECT	GO:0034612~response to tumor necrosis factor	5	0.6361323155216284	0.017294324793862302	TNFRSF11A, NUB1, UBD, JAK2, GCH1	683	25	16792	4.917130307467057	1.0	0.4434392455960954	26.97773419365177
GOTERM_BP_DIRECT	GO:0000070~mitotic sister chromatid segregation	5	0.6361323155216284	0.017294324793862302	MAD2L1, ZWINT, NUSAP1, KIF18B, NDC80	683	25	16792	4.917130307467057	1.0	0.4434392455960954	26.97773419365177
GOTERM_BP_DIRECT	GO:0034097~response to cytokine	7	0.8905852417302799	0.01829312081663129	TYMS, IFI27, TNFRSF11A, CD274, RELB, PML, STAT1	683	52	16792	3.3096069377182116	1.0	0.4584503286668079	28.3037849004824
GOTERM_BP_DIRECT	GO:0051092~positive regulation of NF-kappaB transcription factor activity	12	1.5267175572519083	0.019672148224985607	ICAM1, NOD2, TNFRSF11A, AGT, RIPK2, CD40, ADAM8, EDA, TRIM22, TNFSF18, AIM2, RHEBL1	683	133	16792	2.2182542740452886	1.0	0.47943671591270376	30.097308526905987
GOTERM_BP_DIRECT	GO:0001525~angiogenesis	17	2.1628498727735366	0.01999708117045234	SAT1, NRP1, EPAS1, PDE3B, CXCR3, EPHB3, RNF213, TAL1, VEGFC, TYMP, S1PR1, PLCD3, ZC3H12A, SOX17, ADAM8, TNFAIP2, CEACAM1	683	223	16792	1.874242493877578	1.0	0.4813882716559996	30.51369417030002
GOTERM_BP_DIRECT	GO:0030890~positive regulation of B cell proliferation	6	0.7633587786259541	0.020017288303988953	CD38, GPR183, TNFSF13B, BCL6, CD40, CD74	683	39	16792	3.7824079288208132	1.0	0.47809923083791206	30.53951109465787
GOTERM_BP_DIRECT	GO:0000079~regulation of cyclin-dependent protein serine/threonine kinase activity	6	0.7633587786259541	0.020017288303988953	CCNE2, CDC6, CDKN2C, PKMYT1, CCNA2, CDC25A	683	39	16792	3.7824079288208132	1.0	0.47809923083791206	30.53951109465787
GOTERM_BP_DIRECT	GO:0007059~chromosome segregation	8	1.0178117048346056	0.02009290844618538	SPC25, KIF11, OIP5, NUF2, NDC80, TOP2A, BRCA1, ESCO2	683	68	16792	2.8924295926276806	1.0	0.47580332757369903	30.636044107769234
GOTERM_BP_DIRECT	GO:0007076~mitotic chromosome condensation	4	0.5089058524173028	0.021065320018003108	NCAPH, NCAPG, NUSAP1, CDCA5	683	15	16792	6.55617374328941	1.0	0.488508627289181	31.866140540018517
GOTERM_BP_DIRECT	GO:0000165~MAPK cascade	19	2.4173027989821882	0.021094220364439774	PSMB10, SPTBN4, KITLG, CCL5, PSMB8, IL31RA, PSMB9, PSME1, RASGRF1, PSME2, CAMK2D, HBEGF, CSF2RB, JAK2, JAK3, LRRK2, RAPGEF2, GFRA2, IL3RA	683	262	16792	1.7829289282800398	1.0	0.4854348169496385	31.902382139461327
GOTERM_BP_DIRECT	GO:0007155~cell adhesion	29	3.689567430025445	0.02143550683895993	MTSS1, ATP1B2, KITLG, IL32, CXCR3, PCDHGC3, CDH5, SCARF1, VCAM1, LGALS3BP, LAMB3, S1PR1, COMP, THBS2, CEACAM1, ICAM1, HAPLN3, SELL, ADGRE5, ICAM2, SIGLEC12, SLAMF7, SLAMF1, TNFAIP6, LYVE1, CX3CR1, ITGA7, VCAN, AOC3	683	459	16792	1.5533418182630137	1.0	0.48747689531992555	32.32898726092939
GOTERM_BP_DIRECT	GO:0050830~defense response to Gram-positive bacterium	9	1.1450381679389312	0.02198764374668699	P2RX7, GSDMD, KLRK1, HLA-A, IL12A, RIPK2, HLA-E, TNFSF8, B2M	683	85	16792	2.6031866333649125	1.0	0.492821236248441	33.01381267007047
GOTERM_BP_DIRECT	GO:0002489~antigen processing and presentation of endogenous peptide antigen via MHC class Ib via ER pathway, TAP-dependent	3	0.38167938931297707	0.022158649929910974	TAP2, TAP1, ABCB1	683	6	16792	12.292825768667644	1.0	0.4920585169313857	33.22458359708244
GOTERM_BP_DIRECT	GO:0002591~positive regulation of antigen processing and presentation of peptide antigen via MHC class I	3	0.38167938931297707	0.022158649929910974	TAP2, TAP1, ABCB1	683	6	16792	12.292825768667644	1.0	0.4920585169313857	33.22458359708244
GOTERM_BP_DIRECT	GO:0010649~regulation of cell communication by electrical coupling	3	0.38167938931297707	0.022158649929910974	TRDN, SRI, CAMK2D	683	6	16792	12.292825768667644	1.0	0.4920585169313857	33.22458359708244
GOTERM_BP_DIRECT	GO:0002830~positive regulation of type 2 immune response	3	0.38167938931297707	0.022158649929910974	NOD2, IDO1, CD74	683	6	16792	12.292825768667644	1.0	0.4920585169313857	33.22458359708244
GOTERM_BP_DIRECT	GO:0002485~antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-dependent	3	0.38167938931297707	0.022158649929910974	TAP2, TAP1, ABCB1	683	6	16792	12.292825768667644	1.0	0.4920585169313857	33.22458359708244
GOTERM_BP_DIRECT	GO:0043029~T cell homeostasis	5	0.6361323155216284	0.022514733568942673	P2RX7, SIT1, JAK3, PMAIP1, BCL2L11	683	27	16792	4.552898432839868	1.0	0.4941846193511932	33.66146030821836
GOTERM_BP_DIRECT	GO:0006974~cellular response to DNA damage stimulus	16	2.035623409669211	0.0228426692439297	ARMT1, LYN, DTL, DTX3L, CTLA4, POLB, PMAIP1, MCM10, BRCA1, MCM7, WDR76, IRF7, ZC3H12A, BCL6, TOP2A, UBE2T	683	208	16792	1.8912039644104066	1.0	0.4958321295251178	34.061413243493924
GOTERM_BP_DIRECT	GO:0032088~negative regulation of NF-kappaB transcription factor activity	8	1.0178117048346056	0.024865600996752685	NLRC5, CYLD, NLRP12, ZC3H12A, PARP10, ACOD1, KLF4, AIM2	683	71	16792	2.7702142577279196	1.0	0.5224182670651023	36.47868576014357
GOTERM_BP_DIRECT	GO:0051436~negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle	8	1.0178117048346056	0.024865600996752685	PSMB10, CDK1, MAD2L1, PSME1, PSME2, BUB1B, PSMB8, PSMB9	683	71	16792	2.7702142577279196	1.0	0.5224182670651023	36.47868576014357
GOTERM_BP_DIRECT	GO:0035458~cellular response to interferon-beta	4	0.5089058524173028	0.02516013400222525	IRF1, STAT1, ACOD1, AIM2	683	16	16792	6.146412884333822	1.0	0.52321752604003	36.82357293349682
GOTERM_BP_DIRECT	GO:2000045~regulation of G1/S transition of mitotic cell cycle	4	0.5089058524173028	0.02516013400222525	E2F1, PID1, PSME1, PSME2	683	16	16792	6.146412884333822	1.0	0.52321752604003	36.82357293349682
GOTERM_BP_DIRECT	GO:0048247~lymphocyte chemotaxis	5	0.6361323155216284	0.025446967892500266	CCL13, CCL8, ADAM8, CCL15, CCL18	683	28	16792	4.3902949173813015	1.0	0.5238932342289856	37.15774423890963
GOTERM_BP_DIRECT	GO:0016358~dendrite development	5	0.6361323155216284	0.025446967892500266	NRP1, DAB1, GHRL, GRIN3A, SCARF1	683	28	16792	4.3902949173813015	1.0	0.5238932342289856	37.15774423890963
GOTERM_BP_DIRECT	GO:0097191~extrinsic apoptotic signaling pathway	6	0.7633587786259541	0.026796921426760833	P2RX7, PML, IL12A, G0S2, JAK2, FAS	683	42	16792	3.512235933905041	1.0	0.5391321261660791	38.70819099247178
GOTERM_BP_DIRECT	GO:0002223~stimulatory C-type lectin receptor signaling pathway	10	1.2722646310432568	0.027002069356426777	PSMB10, LYN, PSME1, PSME2, ICAM2, RELB, KLRK1, CLEC6A, PSMB8, PSMB9	683	105	16792	2.3414906226033603	1.0	0.5385402052357193	38.94062050266262
GOTERM_BP_DIRECT	GO:0042981~regulation of apoptotic process	16	2.035623409669211	0.027510733711335836	TNFRSF21, BCL2L14, AIFM2, BIRC5, PMAIP1, STAT1, BRCA1, NOD2, TNFRSF11A, CASP4, CARD16, CARD17, BCL6, JAK2, FAS, LRP5	683	213	16792	1.8468095051519462	1.0	0.5419772590976092	39.51334356761635
GOTERM_BP_DIRECT	GO:0045785~positive regulation of cell adhesion	6	0.7633587786259541	0.029344458665435575	IL12A, TGM2, CCL5, ADAM8, CHRD, TNFSF18	683	43	16792	3.4305560284653884	1.0	0.5622105867347449	41.536165606304095
GOTERM_BP_DIRECT	GO:0070383~DNA cytosine deamination	3	0.38167938931297707	0.03019607710828136	APOBEC3A, APOBEC3G, APOBEC3D	683	7	16792	10.536707801715123	1.0	0.5694234590272671	42.45371924776771
GOTERM_BP_DIRECT	GO:0032308~positive regulation of prostaglandin secretion	3	0.38167938931297707	0.03019607710828136	P2RX4, P2RX7, EDN1	683	7	16792	10.536707801715123	1.0	0.5694234590272671	42.45371924776771
GOTERM_BP_DIRECT	GO:0002606~positive regulation of dendritic cell antigen processing and presentation	3	0.38167938931297707	0.03019607710828136	SLC11A1, NOD2, CD74	683	7	16792	10.536707801715123	1.0	0.5694234590272671	42.45371924776771
GOTERM_BP_DIRECT	GO:0032466~negative regulation of cytokinesis	3	0.38167938931297707	0.03019607710828136	CHMP4C, E2F8, AURKB	683	7	16792	10.536707801715123	1.0	0.5694234590272671	42.45371924776771
GOTERM_BP_DIRECT	GO:0055072~iron ion homeostasis	5	0.6361323155216284	0.03197097485959286	SLC11A1, STEAP4, EPAS1, SLC25A28, B2M	683	30	16792	4.097608589555881	1.0	0.5872559551369982	44.32250479908384
GOTERM_BP_DIRECT	GO:0032480~negative regulation of type I interferon production	5	0.6361323155216284	0.03197097485959286	NLRC5, CYLD, IFIH1, UBE2L6, ACOD1	683	30	16792	4.097608589555881	1.0	0.5872559551369982	44.32250479908384
GOTERM_BP_DIRECT	GO:0048661~positive regulation of smooth muscle cell proliferation	7	0.8905852417302799	0.03436500428007985	S1PR1, EDN1, CAMK2D, TGM2, HBEGF, CCL5, STAT1	683	60	16792	2.8683260126891166	1.0	0.6108773514557637	46.752515919172446
GOTERM_BP_DIRECT	GO:0051437~positive regulation of ubiquitin-protein ligase activity involved in regulation of mitotic cell cycle transition	8	1.0178117048346056	0.03444831266891739	PSMB10, CDK1, MAD2L1, PSME1, PSME2, BUB1B, PSMB8, PSMB9	683	76	16792	2.587963319719504	1.0	0.608518117324802	46.83524536603958
GOTERM_BP_DIRECT	GO:0002690~positive regulation of leukocyte chemotaxis	4	0.5089058524173028	0.03453361088070832	CXCL5, CXCL9, CXCL11, CXCL10	683	18	16792	5.463478119407842	1.0	0.6062079440950632	46.91982501132781
GOTERM_BP_DIRECT	GO:0045954~positive regulation of natural killer cell mediated cytotoxicity	4	0.5089058524173028	0.03453361088070832	KLRK1, IL12A, SLAMF6, LAG3	683	18	16792	5.463478119407842	1.0	0.6062079440950632	46.91982501132781
GOTERM_BP_DIRECT	GO:0006874~cellular calcium ion homeostasis	9	1.1450381679389312	0.035243557752367025	TRDN, CCL13, ANK2, CCL8, CD40, CCL5, ATP13A2, CCL15, CCL7	683	93	16792	2.379256600387286	1.0	0.6106067459892274	47.61887675613662
GOTERM_BP_DIRECT	GO:0010332~response to gamma radiation	5	0.6361323155216284	0.03556686816273208	XRCC2, PML, POLB, CCL7, CXCL10	683	31	16792	3.965427667312143	1.0	0.6108419084134951	47.9343355975249
GOTERM_BP_DIRECT	GO:0043547~positive regulation of GTPase activity	33	4.198473282442748	0.03661373904403906	KITLG, CCL8, RASGEF1C, ITSN1, CCL5, FAM13A, CCL7, MCF2L, TAGAP, S1PR1, VPS9D1, CAMK2D, CSF2RB, FGD5, RAPGEF2, ICAM1, DEPDC7, RSU1, SPTBN4, S100A10, RGS18, CD40, CCL15, CCL18, CCL13, RASGRF1, HBEGF, JAK2, JAK3, LRRK2, ARAP2, GFRA2, IL3RA	683	565	16792	1.4359761074903794	1.0	0.6185458392048805	48.943516569966704
GOTERM_BP_DIRECT	GO:0030335~positive regulation of cell migration	14	1.7811704834605597	0.03750196850974212	LYN, EDN1, ONECUT2, HGF, CCL5, GTSE1, CCL7, TNFAIP6, SEMA6B, DAB2, S1PR1, CD274, HBEGF, JAK2	683	184	16792	1.8706473995798587	1.0	0.624399065078892	49.785251323789325
GOTERM_BP_DIRECT	GO:0032731~positive regulation of interleukin-1 beta production	3	0.38167938931297707	0.0391931911288233	NOD2, JAK2, AIM2	683	8	16792	9.219619326500732	1.0	0.6378421820474882	51.35183631788759
GOTERM_BP_DIRECT	GO:0010529~negative regulation of transposition	3	0.38167938931297707	0.0391931911288233	APOBEC3A, APOBEC3G, APOBEC3D	683	8	16792	9.219619326500732	1.0	0.6378421820474882	51.35183631788759
GOTERM_BP_DIRECT	GO:0042074~cell migration involved in gastrulation	3	0.38167938931297707	0.0391931911288233	AMOT, SOX17, LRP5	683	8	16792	9.219619326500732	1.0	0.6378421820474882	51.35183631788759
GOTERM_BP_DIRECT	GO:0051601~exocyst localization	3	0.38167938931297707	0.0391931911288233	EXOC3L4, EXOC3L1, TNFAIP2	683	8	16792	9.219619326500732	1.0	0.6378421820474882	51.35183631788759
GOTERM_BP_DIRECT	GO:0032825~positive regulation of natural killer cell differentiation	3	0.38167938931297707	0.0391931911288233	IL15RA, IL15, FLT3LG	683	8	16792	9.219619326500732	1.0	0.6378421820474882	51.35183631788759
GOTERM_BP_DIRECT	GO:0000076~DNA replication checkpoint	3	0.38167938931297707	0.0391931911288233	CDC6, CDC45, CDT1	683	8	16792	9.219619326500732	1.0	0.6378421820474882	51.35183631788759
GOTERM_BP_DIRECT	GO:0002903~negative regulation of B cell apoptotic process	3	0.38167938931297707	0.0391931911288233	BCL6, AURKB, HSH2D	683	8	16792	9.219619326500732	1.0	0.6378421820474882	51.35183631788759
GOTERM_BP_DIRECT	GO:0048304~positive regulation of isotype switching to IgG isotypes	3	0.38167938931297707	0.0391931911288233	TBX21, CD40, CD28	683	8	16792	9.219619326500732	1.0	0.6378421820474882	51.35183631788759
GOTERM_BP_DIRECT	GO:0043011~myeloid dendritic cell differentiation	4	0.5089058524173028	0.039804727359991736	BATF3, BATF2, RELB, UBD	683	19	16792	5.175926639439008	1.0	0.6405752305023391	51.90685260261267
GOTERM_BP_DIRECT	GO:0006855~drug transmembrane transport	4	0.5089058524173028	0.039804727359991736	ATP8B1, ABCB1, SLC18A1, ABCG2	683	19	16792	5.175926639439008	1.0	0.6405752305023391	51.90685260261267
GOTERM_BP_DIRECT	GO:0019221~cytokine-mediated signaling pathway	11	1.3994910941475827	0.040882685579203396	IL12RB2, IL12RB1, RTN4RL1, SOCS1, TGM2, IL15RA, JAK2, EDA, CISH, IL31RA, IL22RA2	683	131	16792	2.0644440222189937	1.0	0.6475537294558908	52.87064868196665
GOTERM_BP_DIRECT	GO:0008630~intrinsic apoptotic signaling pathway in response to DNA damage	6	0.7633587786259541	0.04103001700800716	E2F1, BCL2A1, PML, POLB, BRCA1, BCL2L11	683	47	16792	3.138593813276845	1.0	0.6458786637255108	53.00095083268077
GOTERM_BP_DIRECT	GO:1902042~negative regulation of extrinsic apoptotic signaling pathway via death domain receptors	5	0.6361323155216284	0.04343177999865295	ICAM1, TNFSF10, FAS, HGF, BRCA1	683	33	16792	3.7250987177780734	1.0	0.6642227149551688	55.07771002733508
GOTERM_BP_DIRECT	GO:0006801~superoxide metabolic process	4	0.5089058524173028	0.04545748730478999	SH3PXD2A, NCF1, NCF1C, NCF1B	683	20	16792	4.917130307467057	1.0	0.6783168089847957	56.76161371009027
GOTERM_BP_DIRECT	GO:0014070~response to organic cyclic compound	6	0.7633587786259541	0.047790124205550406	ICAM1, CDK1, ACSL1, MKI67, CYP1A1, LYN	683	49	16792	3.010487943347178	1.0	0.6940354099358408	58.62677677046312
GOTERM_BP_DIRECT	GO:0006958~complement activation, classical pathway	9	1.1450381679389312	0.048156308690803395	C1QB, C4A, C4B, C3, C1RL, SERPING1, C1R, C1S, C2	683	99	16792	2.235059230666844	1.0	0.6939831268018949	58.91258182348691
GOTERM_BP_DIRECT	GO:0046007~negative regulation of activated T cell proliferation	3	0.38167938931297707	0.04905901736806216	CD274, BTN2A2, PDCD1LG2	683	9	16792	8.195217179111763	1.0	0.6980145429408012	59.60919728666866
GOTERM_BP_DIRECT	GO:0034144~negative regulation of toll-like receptor 4 signaling pathway	3	0.38167938931297707	0.04905901736806216	LYN, TICAM2, ACOD1	683	9	16792	8.195217179111763	1.0	0.6980145429408012	59.60919728666866
GOTERM_BP_DIRECT	GO:0048245~eosinophil chemotaxis	3	0.38167938931297707	0.04905901736806216	CCL13, CCL5, CCL7	683	9	16792	8.195217179111763	1.0	0.6980145429408012	59.60919728666866
GOTERM_BP_DIRECT	GO:0046641~positive regulation of alpha-beta T cell proliferation	3	0.38167938931297707	0.04905901736806216	CD80, RIPK2, CD28	683	9	16792	8.195217179111763	1.0	0.6980145429408012	59.60919728666866
GOTERM_BP_DIRECT	GO:0006302~double-strand break repair	7	0.8905852417302799	0.05103884468428976	BACH1, RECQL4, DTX3L, CDCA5, BRCA1, FEN1, ESCO2	683	66	16792	2.6075691024446512	1.0	0.7098169550984648	61.0981546311697
GOTERM_BP_DIRECT	GO:0019835~cytolysis	4	0.5089058524173028	0.05148405710349723	P2RX7, APOL1, GSDMD, MMD	683	21	16792	4.6829812452067205	1.0	0.710224618859788	61.42576672756304
GOTERM_BP_DIRECT	GO:0002028~regulation of sodium ion transport	4	0.5089058524173028	0.05148405710349723	P2RX4, P2RX7, SPTBN4, CAMK2D	683	21	16792	4.6829812452067205	1.0	0.710224618859788	61.42576672756304
GOTERM_BP_DIRECT	GO:0006919~activation of cysteine-type endopeptidase activity involved in apoptotic process	8	1.0178117048346056	0.05155457612196717	IFI27, TNFSF10, PML, NLRP12, JAK2, FAS, PMAIP1, BCL2L11	683	83	16792	2.369701352996172	1.0	0.7079557782458843	61.47741886428637
GOTERM_BP_DIRECT	GO:0050918~positive chemotaxis	5	0.6361323155216284	0.05219402485697264	VEGFC, NRP1, HGF, CCL5, CCL15	683	35	16792	3.5122359339050413	1.0	0.7097514693808673	61.9428148948717
GOTERM_BP_DIRECT	GO:0051272~positive regulation of cellular component movement	3	0.38167938931297707	0.05970836938766701	LYN, BCL6, STMN1	683	10	16792	7.375695461200586	1.0	0.7558412155779363	67.0286481728733
